	jet_class	PhyDistance	AffinityType	Laplacien	NumEigenvectors	StoppingCondition	AffinityCutoff	ExpofPTPosition	ExpofPTMultiplier	DeltaR
9612	SpectralMean	invarient	exponent2	symmetric	4	standard	None	eigenspace	0.0146655048863793	0.19975202241377943
9613	SpectralMean	Luclus	exponent2	unnormalised	3	beamparticle	('knn', 3)	input	0.17536636579583553	1.2756020191265383
9614	SpectralMean	angular	inverse	symmetric	2	beamparticle	('distance', 8.83251033499536)	input	-0.03136575065644376	1.1195201584558732
9615	SpectralMean	angular	linear	symmetric	2	standard	None	input	-0.1234055580153024	0.9721877984833052
9616	SpectralMean	angular	inverse	symmetric	3	beamparticle	('knn', 4)	eigenspace	-0.31098061888618367	0.6998380494737277
9617	SpectralMean	Luclus	exponent	unnormalised	9	standard	None	input	0.41959596121449105	0.9427975983315426
9618	SpectralMean	angular	linear	unnormalised	7	standard	('knn', 4)	eigenspace	-0.7700422710801742	0.4601409512725646
9619	SpectralMean	angular	exponent	unnormalised	4	beamparticle	('knn', 3)	input	0.4736067502536192	0.6096495259764467
9620	SpectralMean	angular	inverse	unnormalised	6	standard	('distance', 3.659205605765944)	input	0.35527895588465164	1.2140930594099804
9621	SpectralMean	invarient	linear	symmetric	1	beamparticle	('knn', 2)	eigenspace	0.6798108228591961	1.076633269345595
9622	SpectralMean	angular	exponent2	symmetric	9	standard	('knn', 4)	eigenspace	0.9475966567603442	0.4060627452551435
9623	SpectralMean	Luclus	inverse	symmetric	5	beamparticle	('knn', 2)	input	0.3108398448004017	1.4427857527048045
9624	SpectralMean	angular	exponent2	symmetric	7	standard	('knn', 1)	eigenspace	0.6935649084941433	0.7684486243211068
9625	SpectralMean	normed	exponent2	symmetric	1	beamparticle	('distance', 3.9783181568024197)	eigenspace	0.7817875430241414	1.3404237170210136
9626	SpectralMean	invarient	inverse	unnormalised	8	beamparticle	None	input	0.28733063357911637	0.26643803399683147
9627	SpectralMean	Luclus	linear	unnormalised	2	standard	('knn', 5)	input	0.07970728795796322	1.4008111783754185
9628	SpectralMean	invarient	linear	unnormalised	8	beamparticle	None	input	-0.5203951770190804	0.7568740842528079
9629	SpectralMean	invarient	exponent	symmetric	7	standard	('distance', 7.389066714237785)	input	0.21319128938339582	0.5752652244304796
9630	SpectralMean	normed	exponent2	symmetric	3	beamparticle	('knn', 5)	eigenspace	-0.31814355621378465	0.5394533671290933
9631	SpectralMean	Luclus	exponent2	symmetric	9	standard	None	input	-0.6988438929378846	0.06605154240840871
9632	SpectralMean	invarient	exponent2	unnormalised	2	beamparticle	('knn', 5)	input	-0.9511108857779467	0.4874112630546707
9633	SpectralMean	normed	inverse	unnormalised	1	standard	('distance', 7.1391249141755155)	eigenspace	-0.4207248758518134	0.8570256096530708
9634	SpectralMean	normed	linear	symmetric	3	beamparticle	('distance', 7.837701629722473)	input	-0.9797175493577703	0.6397547368937855
9635	SpectralMean	Luclus	linear	symmetric	4	standard	('distance', 0.9353994218685169)	eigenspace	-0.8184076644902205	0.35096231016562085
9636	SpectralMean	invarient	exponent	unnormalised	7	standard	('knn', 3)	input	-0.34767145558761436	1.3663227397090927
9637	SpectralMean	Luclus	inverse	symmetric	2	beamparticle	None	eigenspace	0.645073144624214	0.2011052774179365
9638	SpectralMean	normed	exponent	unnormalised	2	beamparticle	('distance', 9.401508364360318)	input	-0.1531360310694001	0.17329979403750534
9639	SpectralMean	normed	exponent	symmetric	9	standard	('knn', 5)	eigenspace	-0.9758146317535756	0.8505078128300174
9640	SpectralMean	Luclus	exponent	unnormalised	6	standard	None	eigenspace	0.013108091536744304	1.2344276708421167
9641	SpectralMean	invarient	exponent	unnormalised	3	standard	('knn', 2)	eigenspace	0.5910475435495874	0.5747540870184449
9642	SpectralMean	normed	exponent2	unnormalised	2	standard	('distance', 8.153854756921156)	eigenspace	0.15499378177185008	0.3857397731515264
9643	SpectralMean	invarient	inverse	unnormalised	5	beamparticle	('knn', 3)	input	0.37235745169456713	0.9472594559152611
9644	SpectralMean	angular	linear	unnormalised	7	standard	None	eigenspace	-0.6242499750832831	1.1954720605448517
9645	SpectralMean	angular	exponent	symmetric	7	standard	('knn', 4)	eigenspace	0.07191703023303209	1.0787847880613441
9646	SpectralMean	angular	exponent2	symmetric	8	standard	None	eigenspace	-0.21605069444543812	0.7892779906305012
9647	SpectralMean	normed	exponent	symmetric	8	standard	('knn', 4)	eigenspace	-0.8731538836367019	0.7983017151521167
9648	SpectralMean	normed	exponent	unnormalised	9	standard	('knn', 5)	eigenspace	-0.14250503625811484	1.2488073409839648
9649	SpectralMean	normed	linear	symmetric	7	standard	('distance', 4.556385074968699)	input	0.5590386135998604	0.5362291015723099
9650	SpectralMean	invarient	linear	unnormalised	2	standard	('knn', 5)	eigenspace	0.21960501511768937	0.21565239438585848
9651	SpectralMean	normed	exponent	symmetric	6	standard	None	eigenspace	0.3444580120458953	1.4516444296642745
9652	SpectralMean	normed	exponent2	symmetric	2	beamparticle	('distance', 4.263385555637442)	eigenspace	0.825780414972507	1.321394425409399
9653	SpectralMean	angular	linear	unnormalised	8	beamparticle	('distance', 9.87430555494871)	input	0.034095350705615646	0.567596817639472
9654	SpectralMean	invarient	exponent	unnormalised	1	standard	('distance', 9.422184748640959)	eigenspace	-0.6994284135998583	1.0874252299947191
9655	SpectralMean	invarient	linear	unnormalised	7	beamparticle	None	eigenspace	-0.1711748512738902	0.3614987918807062
9656	SpectralMean	normed	inverse	symmetric	1	standard	('knn', 5)	eigenspace	-0.22116872448279223	0.005566762575370809
9657	SpectralMean	angular	exponent2	unnormalised	9	beamparticle	('distance', 9.764573065144335)	input	0.09750778250088654	1.405533236180819
9658	SpectralMean	angular	linear	symmetric	2	beamparticle	None	eigenspace	-0.13345698021534402	1.0852577267923202
9659	SpectralMean	normed	linear	symmetric	7	standard	('distance', 0.14536942591918178)	eigenspace	0.3499315748411309	0.9472719347154676
9660	SpectralMean	invarient	exponent2	symmetric	8	standard	None	eigenspace	-0.19545099842503322	0.27228239014944505
9661	SpectralMean	normed	inverse	symmetric	3	beamparticle	('distance', 9.451146466155002)	input	-0.8339549289816699	0.8324977955833934
9662	SpectralMean	invarient	inverse	unnormalised	3	beamparticle	('knn', 1)	input	-0.8835016603843775	0.16853906226769488
9663	SpectralMean	normed	exponent	unnormalised	1	beamparticle	('knn', 2)	eigenspace	0.5006755202070485	1.2992376705767097
9664	SpectralMean	angular	inverse	symmetric	7	beamparticle	None	input	0.5260695421041182	0.805190167117396
9665	SpectralMean	invarient	exponent	unnormalised	7	beamparticle	('knn', 4)	eigenspace	0.06515367496748414	0.09638402048518285
9666	SpectralMean	invarient	exponent2	symmetric	1	beamparticle	('knn', 5)	eigenspace	0.8190553494577566	0.7211177406099287
9667	SpectralMean	Luclus	linear	unnormalised	7	standard	('knn', 2)	eigenspace	-0.6042109904331046	0.12935323549082417
9668	SpectralMean	angular	exponent2	unnormalised	7	standard	('knn', 2)	input	-0.7779880119321423	0.48003565771390766
9669	SpectralMean	normed	inverse	symmetric	2	standard	('knn', 3)	eigenspace	-0.24137238128168548	0.9777621893984701
9670	SpectralMean	normed	exponent	symmetric	4	standard	('knn', 3)	eigenspace	0.3305175370157478	0.9283663765681696
9671	SpectralMean	Luclus	inverse	unnormalised	9	standard	None	input	0.9695219801430155	0.21921858164539804
9672	SpectralMean	normed	exponent2	unnormalised	4	beamparticle	None	input	-0.8042460048087476	0.3351190668917214
9673	SpectralMean	Luclus	exponent2	symmetric	3	standard	None	eigenspace	-0.8104212827580133	1.3967397484371902
9674	SpectralMean	normed	exponent2	unnormalised	5	standard	None	input	0.3100858188847613	0.6500143334810762
9675	SpectralMean	angular	linear	symmetric	3	standard	('knn', 2)	input	-0.20008298865835106	0.7815247243425785
9676	SpectralMean	normed	exponent	unnormalised	6	beamparticle	None	input	-0.4084135992657676	0.9850045875535748
9677	SpectralMean	normed	exponent2	unnormalised	5	beamparticle	None	input	0.8193642658304772	1.1392732745973988
9678	SpectralMean	normed	exponent	unnormalised	4	standard	('distance', 2.3825159106341296)	input	-0.05618144537956815	0.6783414877616357
9679	SpectralMean	normed	exponent2	unnormalised	9	standard	None	input	0.5347739973402053	1.3303657633273844
9680	SpectralMean	angular	exponent	unnormalised	5	standard	None	input	0.2735896705203211	1.0332895429119007
9681	SpectralMean	invarient	exponent	symmetric	2	standard	None	input	-0.9726334052842898	1.0672006432817227
9682	SpectralMean	angular	exponent	unnormalised	2	beamparticle	('distance', 7.821711752622942)	eigenspace	0.6161179858421986	0.9652962795989517
9683	SpectralMean	invarient	inverse	unnormalised	9	beamparticle	('distance', 4.159798111410005)	input	0.4791528435912489	0.8646609831083245
9684	SpectralMean	invarient	linear	symmetric	3	beamparticle	('knn', 1)	input	0.5290542909593685	0.3612203306866201
9685	SpectralMean	Luclus	inverse	unnormalised	3	standard	('knn', 4)	input	0.7554463265591154	1.3226223865052842
9686	SpectralMean	invarient	linear	unnormalised	9	beamparticle	('distance', 3.3521572414336918)	eigenspace	-0.413869304527148	0.049167350857352465
9687	SpectralMean	angular	exponent2	symmetric	2	beamparticle	None	eigenspace	0.9459494707428653	0.4615723544567575
9688	SpectralMean	Luclus	exponent2	unnormalised	8	standard	('distance', 2.8307385076610836)	input	0.29959561290643366	0.24998457044159234
9689	SpectralMean	Luclus	linear	symmetric	5	standard	('knn', 1)	input	-0.3205100500779472	0.8715571867168656
9690	SpectralMean	invarient	linear	unnormalised	7	beamparticle	('distance', 1.415782552892605)	input	0.43696404133320677	0.3851346108682738
9691	SpectralMean	Luclus	exponent2	unnormalised	5	beamparticle	('knn', 5)	eigenspace	-0.3375640463773144	0.8139149639016211
9692	SpectralMean	angular	exponent	symmetric	4	beamparticle	('knn', 4)	input	-0.749567482539647	0.6639914511245526
9693	SpectralMean	angular	exponent2	symmetric	8	standard	('distance', 6.827542423758627)	eigenspace	-0.15949847080561952	1.1028804453464525
9694	SpectralMean	Luclus	linear	unnormalised	2	standard	('knn', 4)	eigenspace	0.023855840894867697	0.9344012351492361
9695	SpectralMean	normed	exponent2	symmetric	5	beamparticle	('knn', 5)	input	0.9383607612070721	0.8108265213960384
9696	SpectralMean	invarient	exponent	unnormalised	2	beamparticle	('knn', 4)	eigenspace	-0.10942673878678688	0.9150808024022141
9697	SpectralMean	Luclus	exponent2	unnormalised	9	standard	('knn', 1)	input	0.30626762925774464	1.3303633105075165
9698	SpectralMean	angular	exponent	unnormalised	4	standard	('knn', 4)	input	0.3065086561008883	1.075934248085641
9699	SpectralMean	invarient	exponent2	symmetric	2	beamparticle	('distance', 6.005269127605194)	input	-0.06491784005630641	0.7000017207505411
9700	SpectralMean	angular	inverse	unnormalised	6	beamparticle	('knn', 2)	input	-0.07944132336096188	1.2718977409537122
9701	SpectralMean	angular	exponent	unnormalised	4	beamparticle	('distance', 5.553932495543769)	input	-0.4201504941926324	1.3391967539644738
9702	SpectralMean	invarient	exponent2	symmetric	7	beamparticle	('knn', 4)	input	-0.9833072814952935	0.38792537080739503
9703	SpectralMean	angular	linear	symmetric	7	beamparticle	('knn', 1)	eigenspace	-0.8549417698163215	0.4939603378604639
9704	SpectralMean	normed	inverse	unnormalised	5	standard	None	eigenspace	0.1914355237338694	1.1359077063249692
9705	SpectralMean	invarient	exponent	symmetric	6	standard	None	eigenspace	0.06234398948925657	1.060299024803225
9706	SpectralMean	normed	inverse	symmetric	6	standard	('distance', 8.387926495568532)	eigenspace	-0.15785492028813475	0.5253046031074833
9707	SpectralMean	Luclus	linear	symmetric	1	beamparticle	None	input	-0.31031859142589635	0.731088460774888
9708	SpectralMean	angular	linear	symmetric	6	beamparticle	None	input	-0.9559830578030586	1.0897373423059729
9709	SpectralMean	invarient	exponent2	unnormalised	8	standard	None	input	-0.5623280754436841	1.3389098686097847
9710	SpectralMean	angular	exponent2	unnormalised	5	beamparticle	('distance', 8.863611192800368)	eigenspace	-0.7887850001450225	0.2665586161132986
9711	SpectralMean	Luclus	exponent	unnormalised	1	beamparticle	None	eigenspace	0.08027877708194597	0.6085551921937067
9712	SpectralMean	angular	inverse	unnormalised	2	standard	('distance', 4.604280056201824)	eigenspace	0.9199205281692384	0.42481784038953835
9713	SpectralMean	Luclus	inverse	symmetric	1	standard	('knn', 5)	input	0.15566486415007286	0.6483530563258006
9714	SpectralMean	angular	exponent	unnormalised	4	standard	('distance', 6.28432184941609)	input	-0.0174705688335266	0.6460434649521605
9715	SpectralMean	invarient	inverse	symmetric	6	beamparticle	None	eigenspace	0.27184785705893444	0.8025373996392116
9716	SpectralMean	Luclus	linear	unnormalised	5	beamparticle	None	eigenspace	-0.2978105912461857	0.7245110711321907
9717	SpectralMean	invarient	exponent	symmetric	1	standard	('knn', 2)	input	0.8088948493495054	1.1036155270097203
9718	SpectralMean	Luclus	exponent	symmetric	7	standard	('distance', 7.495763310998338)	eigenspace	0.7516656354140634	0.5559334368103697
9719	SpectralMean	Luclus	linear	symmetric	6	standard	('distance', 1.0286253788609911)	input	0.2027905103411296	1.373063745557587
9720	SpectralMean	Luclus	linear	symmetric	7	beamparticle	('distance', 0.4546159376691361)	eigenspace	-0.40788834794380646	1.4928225467356642
9721	SpectralMean	normed	linear	symmetric	9	standard	None	eigenspace	-0.09655807806191863	0.6349800324825002
9722	SpectralMean	angular	exponent2	symmetric	3	standard	('knn', 4)	input	0.24921544932007933	1.2401949243862975
9723	SpectralMean	angular	exponent2	unnormalised	2	beamparticle	('knn', 4)	eigenspace	0.1595968867551889	0.756832404560662
9724	SpectralMean	Luclus	linear	unnormalised	4	standard	None	input	0.6743348535464073	0.05927016371675076
9725	SpectralMean	Luclus	exponent	unnormalised	7	beamparticle	None	eigenspace	-0.48921094982138524	0.10793322575525305
9726	SpectralMean	angular	exponent2	symmetric	4	beamparticle	None	eigenspace	0.3772796289948739	0.7824967753897529
9727	SpectralMean	normed	exponent	symmetric	7	standard	('distance', 9.167996013373628)	eigenspace	-0.33990337598178466	0.7127795979451249
9728	SpectralMean	normed	exponent2	unnormalised	5	beamparticle	None	input	-0.48252522990767277	0.3599689687197013
9729	SpectralMean	invarient	inverse	symmetric	2	standard	('distance', 1.207917803696572)	eigenspace	0.34510966115551533	0.09119200132278787
9730	SpectralMean	angular	exponent2	unnormalised	8	standard	('distance', 2.0155822458467476)	input	-0.478653563722758	1.2775074284891381
9731	SpectralMean	Luclus	exponent2	unnormalised	1	beamparticle	('distance', 9.684725854339483)	eigenspace	-0.38103786210898316	0.9581855293978209
9732	SpectralMean	Luclus	inverse	symmetric	9	beamparticle	('knn', 3)	input	-0.329096236543184	0.6821130552393377
9733	SpectralMean	invarient	exponent2	unnormalised	1	standard	('knn', 4)	eigenspace	0.22269146502244186	0.6323525682885388
9734	SpectralMean	Luclus	inverse	symmetric	2	standard	('knn', 3)	input	-0.02060544973061207	1.092990307839773
9735	SpectralMean	invarient	inverse	symmetric	8	beamparticle	('knn', 3)	input	-0.17248496971237182	1.353239446373274
9736	SpectralMean	normed	inverse	unnormalised	5	beamparticle	('knn', 3)	eigenspace	-0.5126313113838841	1.3278519419535968
9737	SpectralMean	Luclus	exponent2	symmetric	1	beamparticle	None	input	0.463852029570359	0.09381977415453713
9738	SpectralMean	invarient	linear	unnormalised	2	standard	None	eigenspace	0.9239128395463785	0.8342593897001395
9739	SpectralMean	angular	inverse	unnormalised	3	beamparticle	None	eigenspace	0.12783854638541903	0.4729968491967099
9740	SpectralMean	angular	exponent	symmetric	5	beamparticle	('distance', 4.963165545141868)	input	0.2928765818752317	0.9192971831314206
9741	SpectralMean	angular	linear	unnormalised	1	beamparticle	('distance', 7.412503495401936)	input	0.7633149286077916	1.2355352706211384
9742	SpectralMean	invarient	linear	unnormalised	2	beamparticle	('distance', 7.016737332276131)	eigenspace	-0.36624797721716673	0.4424839502776784
9743	SpectralMean	Luclus	exponent2	symmetric	1	standard	None	input	-0.011401106721451448	0.8932249340690461
9744	SpectralMean	angular	inverse	unnormalised	4	standard	None	eigenspace	-0.743814128054566	0.6686589386183625
9745	SpectralMean	Luclus	exponent2	unnormalised	2	standard	('knn', 5)	input	0.7129071061282402	1.000262684926712
9746	SpectralMean	invarient	exponent2	symmetric	6	standard	('distance', 0.2996644516544156)	eigenspace	0.7224277033848951	0.11530795406630323
9747	SpectralMean	invarient	linear	unnormalised	9	beamparticle	None	eigenspace	-0.006776455545948412	1.370706724644832
9748	SpectralMean	angular	inverse	unnormalised	5	beamparticle	('knn', 3)	eigenspace	0.39106441096465394	0.5485801000105504
9749	SpectralMean	normed	exponent2	symmetric	2	beamparticle	('distance', 6.4938908227667635)	input	-0.10153750086718172	1.1313221188827176
9750	SpectralMean	Luclus	linear	symmetric	2	standard	('knn', 2)	eigenspace	0.359506193227642	0.9940049575882732
9751	SpectralMean	invarient	inverse	unnormalised	7	beamparticle	None	input	-0.7215840705220147	1.2515346657262651
9752	SpectralMean	Luclus	exponent	unnormalised	7	standard	('knn', 5)	eigenspace	0.5970674109833545	0.4412975167943376
9753	SpectralMean	invarient	inverse	symmetric	2	beamparticle	None	eigenspace	-0.23562471946924735	1.338286222854102
9754	SpectralMean	angular	exponent	unnormalised	7	beamparticle	('knn', 1)	eigenspace	0.07210454972468328	1.2594626658145667
9755	SpectralMean	invarient	linear	symmetric	7	standard	('knn', 4)	input	0.11194995914784278	1.337519614187212
9756	SpectralMean	invarient	exponent2	unnormalised	4	beamparticle	('distance', 0.8663462465688221)	input	0.3965252124808383	0.9727757160311719
9757	SpectralMean	angular	inverse	symmetric	1	standard	('distance', 1.043857835679377)	input	0.9252133076320297	0.12887566051641003
9758	SpectralMean	normed	inverse	symmetric	9	standard	('distance', 3.3629268843276874)	input	-0.765849384288593	0.7322126585653962
9759	SpectralMean	invarient	exponent	symmetric	5	standard	('knn', 1)	input	-0.12148880145881735	1.4728963388254328
9760	SpectralMean	Luclus	exponent2	unnormalised	9	beamparticle	('distance', 9.134775013791677)	eigenspace	0.9008145750658021	0.10002576968853455
9761	SpectralMean	normed	exponent	unnormalised	5	standard	None	eigenspace	0.6618207066025776	0.7511206586741956
9762	SpectralMean	invarient	inverse	symmetric	4	standard	('distance', 8.072976562235414)	eigenspace	-0.12735702223853318	1.0233486492954853
9763	SpectralMean	Luclus	linear	unnormalised	6	standard	None	eigenspace	0.8195854109424683	0.6417255324564668
9764	SpectralMean	Luclus	linear	unnormalised	1	beamparticle	('distance', 3.8776257970784456)	input	-0.9082682417190746	1.3662226650798783
9765	SpectralMean	angular	exponent2	symmetric	9	standard	None	eigenspace	-0.17640314507513133	0.886088461950393
9766	SpectralMean	angular	inverse	symmetric	8	standard	('distance', 7.860008695136659)	input	-0.9827807366214147	1.257856570762826
9767	SpectralMean	Luclus	exponent2	symmetric	2	standard	('knn', 4)	input	0.46928419293650814	0.24742637343045493
9768	SpectralMean	normed	linear	symmetric	7	standard	('knn', 3)	eigenspace	0.16892908675628848	0.8558294639487747
9769	SpectralMean	angular	inverse	symmetric	2	standard	('knn', 5)	eigenspace	0.7056873517592244	0.9527031503011865
9770	SpectralMean	normed	inverse	unnormalised	7	beamparticle	None	input	0.831105382815527	1.0765297639731726
9771	SpectralMean	invarient	exponent	unnormalised	3	standard	None	eigenspace	0.990101599978529	1.0117256818632887
9772	SpectralMean	angular	exponent	unnormalised	1	standard	('knn', 2)	eigenspace	0.20594049931050962	0.1439326120273629
9773	SpectralMean	angular	linear	symmetric	5	beamparticle	None	eigenspace	0.1827330151487827	0.13998382834559098
9774	SpectralMean	normed	exponent2	unnormalised	7	standard	('knn', 2)	eigenspace	0.9402376241501937	0.6198717384762891
9775	SpectralMean	invarient	exponent2	unnormalised	7	standard	('knn', 5)	eigenspace	0.08218805191707501	0.18481934923261994
9776	SpectralMean	Luclus	linear	unnormalised	1	standard	None	input	-0.8087473072528442	0.16873652342606976
9777	SpectralMean	Luclus	exponent	symmetric	8	beamparticle	('knn', 5)	eigenspace	-0.4560503228432746	0.06652326905380396
9778	SpectralMean	angular	exponent	unnormalised	9	beamparticle	None	input	-0.025754777879843482	0.566797739302872
9779	SpectralMean	Luclus	inverse	symmetric	2	beamparticle	('distance', 0.0060120368744009944)	input	-0.06667609194791191	0.7904578766873687
9780	SpectralMean	Luclus	exponent2	unnormalised	5	standard	('distance', 4.8077589943190935)	eigenspace	-0.947829412343558	0.011781725470430271
9781	SpectralMean	invarient	exponent	unnormalised	9	beamparticle	('knn', 2)	input	0.3687651309068001	0.8004774032480306
9782	SpectralMean	invarient	exponent2	symmetric	5	beamparticle	None	input	0.6665844571199253	1.498851504296014
9783	SpectralMean	invarient	inverse	unnormalised	9	beamparticle	('knn', 4)	input	0.4064965343411402	1.4771932100955518
9784	SpectralMean	Luclus	exponent	unnormalised	4	beamparticle	None	eigenspace	0.4516564661835776	0.1596780663258896
9785	SpectralMean	Luclus	inverse	unnormalised	2	beamparticle	None	input	-0.9127237620831663	0.4524293053791838
9786	SpectralMean	Luclus	linear	unnormalised	6	standard	None	input	-0.32539859794655124	0.32393820378550675
9787	SpectralMean	Luclus	inverse	unnormalised	6	standard	('knn', 2)	input	0.26085408879483896	0.22690778029823033
9788	SpectralMean	angular	inverse	unnormalised	6	standard	None	eigenspace	0.19341239926122422	0.4651042420092018
9789	SpectralMean	angular	inverse	unnormalised	1	standard	('knn', 2)	eigenspace	0.6152223656875879	0.9250180481438528
9790	SpectralMean	angular	linear	symmetric	8	standard	None	input	0.16306758085477835	0.4410916093282658
9791	SpectralMean	Luclus	inverse	unnormalised	9	standard	None	eigenspace	0.45509887940134486	0.9595095421226766
9792	SpectralMean	Luclus	exponent2	symmetric	4	beamparticle	('knn', 3)	input	-0.01911212530825268	0.2813839528547294
9793	SpectralMean	invarient	inverse	symmetric	8	beamparticle	('knn', 2)	eigenspace	-0.36059501299400076	1.2547479077885049
9794	SpectralMean	invarient	inverse	symmetric	7	standard	('knn', 3)	eigenspace	0.8465377758454056	0.5759967908229826
9795	SpectralMean	normed	exponent2	symmetric	5	beamparticle	('distance', 1.2364988516798159)	eigenspace	0.309391248045753	1.2244768605814156
9796	SpectralMean	invarient	exponent2	symmetric	2	beamparticle	('distance', 1.3484576708580231)	eigenspace	0.6436161819277579	0.47524346244912397
9797	SpectralMean	Luclus	exponent	unnormalised	9	standard	('knn', 4)	eigenspace	0.2281661321462325	0.2838459980413979
9798	SpectralMean	invarient	exponent2	symmetric	9	standard	None	eigenspace	0.8872003372513644	1.3027725401396681
9799	SpectralMean	invarient	exponent	symmetric	3	beamparticle	('distance', 1.7632980143555288)	input	0.47623523399435164	1.29383985528019
9800	SpectralMean	invarient	inverse	unnormalised	3	beamparticle	None	eigenspace	0.6927516984375666	0.38625505655240455
9801	SpectralMean	normed	linear	symmetric	7	beamparticle	('knn', 3)	eigenspace	0.2147826459767712	0.9958784761753416
9802	SpectralMean	angular	inverse	unnormalised	3	beamparticle	None	input	0.0942421603100736	0.15273902882117207
9803	SpectralMean	invarient	exponent2	unnormalised	3	beamparticle	None	eigenspace	-0.5688945334130491	0.7526502589950534
9804	SpectralMean	Luclus	exponent	symmetric	2	beamparticle	None	input	-0.6486607473794632	0.10426029240576368
9805	SpectralMean	normed	linear	symmetric	6	standard	('distance', 5.295027850836261)	eigenspace	-0.40520533910841383	0.9308142709599981
9806	SpectralMean	invarient	linear	unnormalised	8	standard	None	eigenspace	-0.10308648847884494	1.3422947965395124
9807	SpectralMean	normed	exponent	unnormalised	8	standard	None	input	-0.9621703886005253	0.7921989832605709
9808	SpectralMean	normed	linear	symmetric	8	standard	('knn', 4)	input	0.760656056137347	0.22233566096309065
9809	SpectralMean	angular	linear	unnormalised	9	beamparticle	None	eigenspace	0.2986616003304863	1.3905524040336656
9810	SpectralMean	invarient	exponent2	symmetric	9	beamparticle	('knn', 2)	eigenspace	0.3211408990555964	0.802243841655402
9811	SpectralMean	normed	linear	symmetric	7	standard	('distance', 7.8669288590504145)	input	-0.46927328951488256	0.8423279839110426
9812	SpectralMean	angular	inverse	unnormalised	6	standard	('knn', 1)	input	-0.11211035815596104	0.6338221105102022
9813	SpectralMean	Luclus	linear	unnormalised	5	beamparticle	('knn', 5)	eigenspace	0.47202987806069396	0.4186725622190794
9814	SpectralMean	angular	linear	unnormalised	9	beamparticle	('distance', 2.680912639824152)	input	-0.046124015632105886	0.947082044011833
9815	SpectralMean	normed	exponent2	unnormalised	8	standard	('distance', 3.0624309687894833)	eigenspace	0.6683129437169157	0.4883731841392304
9816	SpectralMean	Luclus	exponent	symmetric	6	standard	None	input	-0.39060425460008297	1.488977667053336
9817	SpectralMean	invarient	linear	symmetric	7	beamparticle	('knn', 5)	eigenspace	0.19499285794608712	1.255278860568766
9818	SpectralMean	Luclus	linear	unnormalised	6	standard	('distance', 3.4871488305062313)	eigenspace	0.44515446791429714	0.39538036686482364
9819	SpectralMean	invarient	exponent	symmetric	6	standard	('distance', 4.922777281180717)	input	0.3963370610406012	0.20521739004630835
9820	SpectralMean	Luclus	exponent2	symmetric	8	standard	('knn', 1)	input	0.816099837968622	0.4707181611248689
9821	SpectralMean	invarient	exponent2	symmetric	2	beamparticle	('knn', 2)	input	-0.8823274570383077	0.10906169333568838
9822	SpectralMean	normed	exponent2	symmetric	6	beamparticle	('distance', 9.111636723607333)	input	0.6546877221370817	0.14300595090547913
9823	SpectralMean	normed	exponent2	symmetric	9	standard	('distance', 5.142821651845939)	eigenspace	-0.2693942170508452	0.38966438724309094
9824	SpectralMean	angular	exponent2	symmetric	1	standard	('knn', 2)	eigenspace	-0.41897081282088156	0.020636228791189426
9825	SpectralMean	Luclus	exponent	symmetric	1	standard	('distance', 2.434331240835297)	input	0.9304144473064235	0.31331207563616414
9826	SpectralMean	Luclus	exponent	unnormalised	1	standard	('knn', 5)	input	0.3457390675086691	0.2763532885563704
9827	SpectralMean	invarient	linear	unnormalised	5	standard	('distance', 5.216130562375662)	input	0.9609176792814778	0.4823160409513687
9828	SpectralMean	normed	linear	symmetric	2	standard	('knn', 3)	eigenspace	0.5945500313114318	0.09745388944408956
9829	SpectralMean	Luclus	inverse	symmetric	9	beamparticle	('distance', 8.58055377652971)	input	0.31418591312830535	0.7173675617742238
9830	SpectralMean	invarient	exponent2	unnormalised	7	standard	None	eigenspace	0.6902326894053472	1.493100776135687
9831	SpectralMean	invarient	exponent2	unnormalised	7	standard	('knn', 1)	input	0.17816472232175617	1.00747834443952
9832	SpectralMean	normed	exponent2	unnormalised	6	standard	None	eigenspace	0.40826128612930623	1.006099215629944
9833	SpectralMean	angular	linear	unnormalised	5	beamparticle	('distance', 6.185158458052188)	input	0.3313413124901541	0.24336405085899582
9834	SpectralMean	Luclus	exponent2	symmetric	8	beamparticle	None	input	0.12709359254738017	1.1260825019791119
9835	SpectralMean	angular	inverse	unnormalised	4	beamparticle	('knn', 4)	input	0.8471376567338209	1.3770111688269815
9836	SpectralMean	Luclus	exponent	unnormalised	6	beamparticle	('distance', 0.47440602595950176)	input	-0.4805048854868137	0.0491680717165906
9837	SpectralMean	Luclus	inverse	unnormalised	9	standard	('knn', 3)	input	-0.38191712020513147	0.01053181138023268
9838	SpectralMean	angular	linear	symmetric	5	standard	None	input	0.12601580401965107	0.31168388315435874
9839	SpectralMean	invarient	exponent	symmetric	4	standard	None	eigenspace	-0.0500222759994664	0.20581745058057188
9840	SpectralMean	invarient	exponent	symmetric	5	beamparticle	('distance', 6.3043624848886495)	eigenspace	0.32593049092036797	0.38319554680822293
9841	SpectralMean	invarient	inverse	unnormalised	6	standard	('distance', 2.1746918462136557)	input	-0.9769408898129943	0.5617268150002668
9842	SpectralMean	invarient	inverse	unnormalised	4	standard	('knn', 2)	eigenspace	-0.7289160227145333	0.10919960754028657
9843	SpectralMean	invarient	exponent2	symmetric	9	beamparticle	('distance', 0.30646845331575245)	input	0.9166334599646953	0.8226735393680642
